#{"t_start": 1774779157.0454493, "env_id": "AstroExploration-v0"}
r,l,t
-998.08081,898,3533.21703
-999.778026,980,3546.026356
-995.724873,1829,3567.778241
-997.50236,882,3577.785353
-999.072109,551,3597.89784
-999.894005,1803,3617.983418
-999.720493,686,3626.604952
-996.526586,824,3635.11892
-1000.486052,1615,3651.29012
-989.471544,903,3660.207589
-999.627115,1205,3676.178265
-998.627867,780,3684.18881
-995.453725,2621,3726.703524
-992.857915,1243,3737.957863
-992.19671,1008,3745.992324
-997.060183,1067,3761.710741
-986.394369,1354,3778.476915
-999.7348,1805,3800.174673
-999.640454,823,3814.471346
-999.282034,804,3822.090061
-999.480089,1024,3844.795089
-998.403912,676,3850.760769
-1000.345231,1712,3864.433711
-999.820511,922,3871.305439
-999.453554,755,3876.692147
-996.768323,677,3880.949119
-991.93928,1367,3891.064995
-999.176132,1233,3900.45955
-998.84908,1067,3908.225339
-995.95313,1096,3917.436786
-989.503506,908,3930.716134
-999.304398,653,3935.455346
-998.580452,903,3942.577726
-995.924271,892,3950.209827
-998.980324,774,3957.616821
-999.671223,590,3962.610118
-999.328866,893,3970.229004
-999.104997,1091,3980.165138
-997.845379,547,3984.887972
-999.812288,944,3993.459054
-998.308132,1074,4002.687349
-995.885667,868,4008.711741
-999.278859,906,4023.810436
-994.708753,842,4029.366619
-997.245486,1020,4036.395451
-985.520877,1369,4046.660684
-999.238012,640,4051.3778
-998.156825,740,4056.55773
-998.777306,815,4061.58451
-999.435658,812,4067.135568
-997.248134,1019,4074.863759
-998.331745,1499,4085.795988
-997.269405,455,4088.83932
-996.575795,1067,4103.170112
-999.198351,730,4108.931653
-998.004218,1155,4119.869889
-999.408889,636,4125.286991
-1000.472687,1665,4140.304839
-993.369126,999,4148.982094
-995.429876,745,4154.4975
-997.426767,909,4161.398996
-999.572555,626,4166.53113
-998.995166,1077,4174.093929
-996.563121,1270,4188.943261
-998.89884,1143,4197.716201
-999.418306,919,4204.226742
-997.471103,833,4209.810984
-996.999247,1804,4222.109578
-999.711165,965,4229.343605
-997.536659,1035,4236.945642
-997.564042,1192,4244.348261
-978.245602,1388,4254.549267
-999.374274,698,4268.185113
-998.513326,867,4273.711149
-997.570107,977,4280.769791
-999.598358,788,4286.708918
-997.814339,1246,4295.591608
-998.706415,1080,4302.866729
-999.008446,768,4308.335403
-996.401531,199,4309.980198
-996.639609,900,4316.788558
-998.655599,830,4322.598179
-999.335302,678,4327.315032
-989.372554,1170,4354.506886
-997.891876,2376,4371.010211
-988.923822,893,4377.668327
-999.585689,600,4382.05648
-996.975954,1113,4389.903623
-994.208741,805,4394.869802
-999.481881,1163,4403.384608
-997.476636,884,4410.044454
-998.507074,544,4413.974398
-997.670715,978,4421.008694
