#{"t_start": 1775164816.121513, "env_id": "AstroExploration-v0"}
r,l,t
-75.937675,1229,3735.805845
-67.806029,798,3741.810559
-1.653107,1621,3763.754975
29.315353,1368,3772.822117
-80.963557,1582,3783.853655
-64.732648,1782,3806.030937
-79.43598,856,3811.725802
-61.30039,758,3817.432157
-66.449473,2315,3836.779745
-73.767755,1211,3858.652206
-80.667856,783,3863.8004
-88.151558,743,3868.741946
-85.101691,1087,3876.810126
-67.508839,918,3883.033469
-86.99146,954,3889.524249
-84.765927,1802,3913.538933
-5.715143,1909,3926.462047
-87.136365,587,3930.293849
-73.818805,1421,3951.071594
-72.233214,1195,3958.832986
-82.324681,818,3964.215526
-37.19705,1270,3972.67106
-82.510401,789,3978.579985
-57.301344,1787,4002.740888
-84.65267,1025,4009.531361
-76.919141,868,4015.162575
-81.361575,1010,4021.899731
-91.295305,983,4035.206898
-90.693506,771,4040.229587
-83.435323,1452,4049.767385
-80.389288,852,4055.427997
-71.322307,1100,4063.089061
