#{"t_start": 1774788720.770665, "env_id": "AstroExploration-v0"}
r,l,t
-994.884987,881,4813.955305
-993.705254,688,4820.11376
-994.699582,1018,4830.967936
-987.026653,797,4839.628692
-990.650192,875,4849.561404
-978.76042,1202,4889.277392
-995.873625,1353,4902.508057
-991.651475,952,4910.788959
-978.791684,1185,4921.646055
-986.727922,1647,4937.15707
-990.542695,912,4944.887999
-984.656014,1207,4955.022935
-986.394891,690,4960.692868
-983.50317,863,4968.057527
-966.140866,648,4977.417188
-991.480477,1676,4991.293324
-975.023614,862,4998.3331
-989.181951,1343,5009.212791
-982.307222,796,5015.963281
-975.838704,1667,5029.8577
-986.34431,801,5036.432135
-977.554907,1456,5048.548007
-984.46558,1209,5069.013963
-967.000193,1747,5083.617708
-972.144014,762,5089.589583
-972.410059,759,5095.942751
-987.284857,834,5102.793292
-988.187682,542,5107.071136
-982.83628,1267,5117.499405
-971.958761,1168,5126.927217
-977.940122,1466,5138.73185
-987.47222,955,5146.638067
-982.385166,686,5159.665039
-987.814659,581,5165.272901
-991.673194,784,5171.602598
-983.79118,1006,5180.334411
-990.358609,749,5186.623141
-994.509629,783,5193.196421
-986.529447,683,5198.663508
-972.714369,797,5205.246728
-982.476224,635,5210.186863
-977.74861,1590,5223.361782
-989.038264,651,5228.497135
-975.450473,1111,5237.652112
-980.015263,877,5274.087883
-996.304352,799,5280.325208
-983.972599,1035,5288.87555
-993.965895,566,5293.747901
-977.39343,1186,5303.322342
-987.761535,821,5310.314622
-988.298366,743,5316.507468
-989.937315,167,5317.82058
-988.403558,1529,5330.304617
-991.198748,932,5338.179221
-978.823034,785,5344.911356
-990.446859,163,5346.19663
-985.692714,1469,5363.352031
-985.139239,915,5370.598191
-983.838783,794,5377.243192
-993.905217,569,5382.260032
-982.62804,916,5389.503415
-979.265459,918,5397.074056
-991.446744,800,5403.876461
-996.286032,1388,5415.091575
-983.347279,1596,5428.077912
-995.737341,839,5434.948931
-980.166005,1002,5456.112553
-979.591902,1134,5465.36095
-996.181656,824,5472.344988
-974.70401,1124,5482.332816
-994.39407,688,5487.956125
-997.225273,436,5491.623802
-991.455019,860,5498.554528
-980.28667,1545,5511.217602
-995.602256,876,5518.467687
-979.418146,1271,5529.014832
-983.062816,823,5618.837872
-992.016161,635,5624.965581
-985.20582,205,5626.891971
-995.287756,1218,5640.30696
-994.140703,705,5649.157153
-985.36632,1706,5665.305561
-997.297341,1154,5676.042054
-988.506929,1089,5687.655644
-993.172264,1329,5702.154203
-993.142764,1159,5712.269974
-984.268947,533,5716.793453
-993.648549,678,5727.826484
-996.896323,975,5736.200182
-989.115371,739,5742.764714
-996.619261,540,5747.233135
-991.815192,1467,5759.609169
-973.587002,1684,5774.359503
-987.889913,989,5783.309197
-994.190871,710,5789.215917
-989.302517,1631,5805.240185
-940.099867,934,5819.488386
-992.950357,870,5827.460164
-993.020439,707,5833.837208
-993.667035,685,5839.659734
-995.922766,1013,5848.642035
-993.949655,1209,5859.085622
-995.53752,1043,5868.278778
-987.615995,654,5874.03031
-983.89875,1176,5886.042863
-995.691288,732,5892.46818
-986.28711,616,5897.68277
-994.373314,848,5905.102351
-993.498918,496,5946.850785
-982.474613,1177,5957.256427
-986.512435,873,5964.952862
-991.993748,647,5970.386242
-995.789597,499,5974.824973
-983.860791,731,5980.97357
-973.04417,1281,5992.329459
-986.526499,1088,6001.851976
-991.584529,597,6006.945981
-985.851907,976,6015.424656
-990.748008,672,6021.190608
-982.508281,641,6026.802689
-991.589803,868,6070.526296
-991.011372,896,6079.68333
-978.613993,1159,6090.571438
-993.969764,1529,6106.542724
-991.489147,593,6111.609551
-996.500997,920,6119.412536
-986.46894,985,6128.228844
-978.5473,609,6133.62562
-992.94842,903,6141.139174
-993.481854,1011,6149.974379
-990.606959,872,6157.904145
-956.450302,2332,6185.407545
-991.267096,1774,6201.771472
-974.329464,871,6209.50366
-991.331501,882,6217.710937
-980.220444,1292,6230.575207
-991.058174,730,6239.359657
-989.444016,843,6248.129219
-982.427829,807,6255.414206
-992.040427,762,6261.885303
-988.362201,1667,6282.414304
-989.149664,742,6288.669142
-984.264062,1152,6298.674599
-992.375839,727,6305.127114
-985.037084,871,6312.650961
-987.669849,754,6318.874187
-980.108673,1135,6328.766868
-994.443503,85,6329.525539
-982.376175,1169,6339.701333
-979.10563,991,6348.319424
-980.139102,513,6352.901383
