timesteps,success,collision,out_of_bounds
430532,0,0,1
431305,0,0,1
432328,0,0,1
433809,0,0,1
434925,0,0,1
435756,0,0,1
436725,0,0,1
437704,0,0,1
438520,0,0,1
439522,0,0,1
440319,0,0,1
442141,0,0,1
442813,0,0,1
443469,0,0,1
444731,0,0,1
445606,0,0,1
446319,0,0,1
447339,0,0,1
448056,0,0,1
448806,0,0,1
449865,0,0,1
451117,0,0,1
452287,0,0,1
453614,0,0,1
454488,0,0,1
455273,0,0,1
456532,0,0,1
457525,0,0,1
458463,0,0,1
460160,0,0,1
461091,0,0,1
462057,0,0,1
462836,0,0,1
463499,0,0,1
465006,0,0,1
465745,0,0,1
467016,0,0,1
467974,0,0,1
469218,0,0,1
470018,0,0,1
471957,0,0,1
472671,0,0,1
474101,0,0,1
474917,0,0,1
475886,0,0,1
477030,0,0,1
477738,0,0,1
478701,0,0,1
479485,0,0,1
480771,0,0,1
481688,0,0,1
482668,0,0,1
483431,0,0,1
484666,0,0,1
485368,0,0,1
485844,0,0,1
487422,0,0,1
489285,0,0,1
490539,0,0,1
491513,0,0,1
492756,0,0,1
493518,0,0,1
494887,0,0,1
495783,0,0,1
496499,0,0,1
497620,0,0,1
499112,0,0,1
