#{"t_start": 1775154436.88565, "env_id": "AstroExploration-v0"}
r,l,t
-84.035551,1042,1632.508701
-90.901589,1129,1644.695802
-88.066816,1167,1649.723603
-89.58983,1703,1656.266173
-88.948904,553,1658.362199
-78.785504,1440,1677.412033
-70.265954,852,1681.557905
-90.469414,787,1684.555475
-92.668653,673,1687.12309
-92.96452,821,1690.285179
-81.948182,1233,1694.755564
-80.66262,1312,1708.773358
-87.541009,787,1711.876292
-89.400628,739,1714.730384
-92.666153,891,1718.184519
-80.075017,948,1721.761106
-89.969989,722,1732.773401
43.322282,1288,1738.69646
-88.885051,1561,1744.687644
-88.781381,1124,1749.139537
-83.086003,1470,1759.918768
-89.351407,1029,1764.484585
-88.229007,3546,1788.06102
-83.77339,1030,1794.124238
-77.162452,1268,1799.756506
-86.351873,854,1803.641029
-90.377192,1128,1808.685131
-89.97246,697,1821.959185
-85.942225,918,1827.376201
-90.118664,1555,1834.327386
-65.69379,1180,1838.996849
-91.173996,643,1841.947675
-89.642696,1174,1855.115226
-29.463076,1449,1861.322285
-66.959562,788,1864.467736
-80.52454,887,1868.000454
-84.491805,652,1870.467048
-67.637792,1515,1883.584175
-49.853016,1338,1889.161759
-17.693007,1077,1893.475383
-89.587518,570,1895.774887
-62.705716,988,1899.306389
-89.712183,780,1909.057183
-34.426555,959,1913.175637
-83.138234,765,1916.191274
-90.423369,811,1919.416778
-71.948655,1174,1924.360326
-80.933173,701,1926.767757
-72.160897,659,1937.267186
2.648848,1059,1941.880554
-80.043702,669,1944.546731
-72.837102,1680,1951.294905
-84.463255,730,1953.972964
-89.458128,1126,1966.115079
-88.330578,952,1970.136596
-85.363746,2491,1980.164196
-88.814783,503,1981.874148
-71.180701,1192,1995.902648
-87.036304,713,1998.937376
-82.611361,1967,2007.046113
-81.451377,791,2010.058914
-85.720068,754,2018.928142
-85.833744,1702,2027.123539
-79.405754,1039,2031.458669
-83.549961,1312,2037.447832
-45.125726,2030,2055.126654
-84.579772,977,2059.804173
-35.639623,1318,2066.157586
-42.175166,1421,2077.932318
-80.665569,1820,2086.863097
-58.289808,790,2090.060183
-59.289196,621,2092.682398
-61.472874,594,2095.132669
-32.819011,1174,2107.453868
-34.572553,2377,2118.663496
-12.174871,2243,2127.549886
-29.630879,945,2139.307562
15.920514,1710,2146.878154
-45.165921,887,2150.543003
-58.746181,830,2153.912681
-81.600604,835,2156.999452
-59.535246,1835,2172.366892
-86.950648,795,2175.62064
-79.415609,1296,2180.952046
-75.67063,760,2184.061433
-50.114386,1330,2201.378784
-52.814959,837,2204.925056
-81.504842,1460,2211.072774
-78.119161,1052,2215.345203
-64.403585,325,2216.503596
-76.154794,981,2234.042007
-78.746379,1120,2239.175893
15.371836,2004,2247.435176
-63.680648,1012,2251.401598
-81.667502,1382,2285.546211
-32.568362,894,2289.945077
-85.796427,1439,2296.750952
-84.996913,685,2300.765174
-84.574259,1895,2323.1792
-80.138852,659,2326.393186
-83.063325,661,2329.477507
-72.272539,817,2332.97639
-77.391019,821,2336.376846
-52.04908,1321,2351.08034
-86.461777,1242,2357.114986
-82.179546,1651,2363.979918
-89.113375,759,2367.181102
-47.509323,1369,2380.48369
-82.928085,1336,2387.055571
-84.352873,901,2390.80362
-84.97622,1386,2397.001583
-84.361007,952,2400.572939
-87.083913,1009,2412.66744
-77.698299,842,2416.531965
-89.04734,1047,2420.908949
-88.552435,1312,2426.456985
-83.964343,1114,2436.636536
-77.334396,1358,2443.084322
-84.462764,1548,2449.943029
-78.657776,931,2454.068514
-90.825068,1061,2468.503871
-76.890463,883,2472.92391
-61.422687,1718,2480.200741
-83.215475,1106,2484.879689
-82.272629,640,2487.449939
-83.085539,1389,2503.058031
-76.031908,1757,2510.738247
-84.456599,1287,2516.221684
-92.769623,975,2520.797546
-85.086755,692,2534.723967
-88.259079,787,2539.187069
-83.219042,998,2544.146936
-90.605887,1463,2551.301846
-70.379975,980,2556.026668
-89.711671,524,2565.665668
-78.259685,1089,2571.505787
-54.958884,1011,2576.143152
-56.256442,889,2579.958191
-79.377774,1249,2585.578061
-89.246467,705,2595.382742
-66.798626,770,2599.284507
-69.536091,746,2602.492513
-67.63819,984,2606.671881
-44.790245,706,2609.647634
-82.366524,1402,2615.17124
-66.59818,865,2625.682209
-58.738725,1128,2630.702156
-57.477087,822,2634.409334
-22.324656,1001,2638.681531
-64.26662,1074,2642.963088
-78.957425,730,2651.692262
-64.947235,2005,2660.671823
-38.685871,797,2664.035803
-50.706778,912,2667.836136
-19.799528,1071,2677.294715
-7.876385,1572,2684.801162
-24.084685,1158,2689.666167
-26.829465,800,2693.064682
-18.13316,1017,2697.083721
-55.219668,1785,2711.176672
-85.399301,858,2715.087853
-23.180605,760,2718.245304
-86.220637,892,2721.96141
-75.383803,1106,2732.226976
-69.300897,1712,2740.43856
-66.577504,1186,2745.439468
-75.171153,842,2748.944196
-70.813986,694,2752.493228
-62.336325,1285,2769.573368
-79.074316,619,2772.860949
-77.996938,1103,2778.306345
-84.682699,1134,2784.301193
-60.785902,828,2788.064494
-70.062405,1243,2804.469794
-42.09905,1093,2809.697255
-60.672607,1120,2814.799227
-37.342466,1045,2819.133895
-59.436657,650,2822.6094
-55.608549,832,2836.917736
-78.286964,849,2841.033674
-25.37094,1774,2848.397114
-46.842573,948,2852.3771
-44.086379,884,2862.204019
-74.042569,989,2867.123088
-74.639288,1568,2873.768172
-74.961823,1115,2878.381841
-76.113662,762,2881.509219
-63.021226,1233,2893.022625
-74.12337,1119,2898.069937
-69.32618,955,2902.060631
-62.791471,871,2905.691163
-76.507405,1305,2910.956752
-70.128675,1097,2924.610268
-62.341607,775,2928.036057
-71.777915,932,2931.927731
-64.644635,850,2935.599427
-32.375399,1621,2947.804009
-61.488749,1595,2955.418884
-69.634457,1485,2961.70173
-69.936085,1832,2978.362675
-56.783486,989,2983.316573
-61.473242,996,2987.468024
-8.778132,1383,2993.409239
-61.301413,1264,2998.922331
-58.94588,1251,3016.74542
-70.855299,851,3020.974451
-66.705861,725,3024.578109
-61.701694,1149,3030.231818
-46.410013,871,3034.351024
-59.797307,787,3045.230143
-56.113943,930,3050.349536
-50.826465,1063,3054.827754
-61.327046,711,3057.767655
-57.340664,1184,3062.70813
-54.019113,718,3066.189299
-44.980844,971,3078.813649
-52.110246,1074,3083.429474
-31.743125,1650,3090.337685
-58.504296,659,3093.75291
