#{"t_start": 1775174445.7202342, "env_id": "AstroExploration-v0"}
r,l,t
-72.226961,750,4453.811526
-67.728992,1223,4469.446376
-85.924045,887,4480.589756
-84.646109,1478,4512.378354
-87.713058,1331,4527.656467
-59.245539,1166,4544.197945
-79.278542,1762,4571.308024
-42.936948,875,4595.591276
-72.858405,911,4605.834999
-44.614715,2137,4630.445321
-62.941149,508,4636.709622
-70.030388,898,4662.381819
-78.909774,1328,4678.827066
-65.597448,1383,4694.414427
-75.829674,744,4703.040925
-86.371147,430,4708.055236
-79.760177,1043,4735.605528
-46.793733,909,4745.939842
-88.539141,1724,4765.854576
-76.815799,720,4774.01996
-73.653337,937,4784.666457
-63.721367,794,4816.021762
-54.718494,1125,4829.253837
-82.729057,698,4837.506013
-91.622973,690,4845.349023
-88.543512,697,4853.166551
-81.380146,449,4858.821162
-19.976309,1264,4894.817825
-77.639588,635,4902.37256
-26.033786,1236,4916.893045
-50.945268,969,4928.345859
-82.659816,925,4939.481574
-89.744384,964,4955.175446
-59.696109,913,5007.27657
-55.840923,720,5016.134961
-33.380796,1889,5037.700388
-41.36298,1005,5049.073886
-87.093199,627,5056.114712
-85.251478,908,5078.880156
-62.154024,1041,5091.066395
-88.082624,1283,5106.154309
-83.942045,610,5112.978586
-72.27153,1459,5144.913083
-27.612465,1676,5164.883209
-84.431677,483,5170.58609
-91.014306,400,5175.858378
-84.104804,956,5186.806627
-78.649127,689,5194.625272
-56.577052,1009,5221.952335
-71.683466,835,5231.791201
-73.740193,748,5240.763426
-77.093779,1161,5254.836755
-80.751897,679,5262.62908
-83.632133,1107,5293.141781
42.95417,971,5303.873873
-89.156874,658,5312.984222
-88.152622,751,5323.52631
-60.216323,854,5332.76608
-71.155986,942,5343.562143
-69.266368,888,5368.564079
-86.173315,957,5376.452087
-89.617151,1031,5385.024443
-90.051472,754,5392.915706
-74.730618,1420,5405.865403
