#{"t_start": 1775141390.92199, "env_id": "AstroExploration-v0"}
r,l,t
-68.523524,845,4407.803351
-70.901968,994,4444.96767
-85.733978,449,4463.088672
-59.434573,2067,4619.023521
-93.161699,907,4656.965942
-89.068989,768,4693.316957
-57.122145,194,4700.689051
-89.676287,1022,4737.537091
-69.874289,1250,4776.354798
-74.609598,549,4793.880682
-56.276383,2055,4930.296939
5.975871,818,4958.09555
-85.59084,1284,4992.187964
-87.277672,858,5015.410407
-65.124255,1780,5103.854624
-94.982745,686,5130.42333
-55.080494,933,5170.04793
-47.625363,923,5222.376594
-83.057332,1617,5352.846928
-93.766387,1172,5378.092141
-36.111329,1192,5403.078407
-85.969664,897,5426.29503
-34.788641,1412,5529.611657
-76.195558,729,5550.631794
-86.850027,1395,5588.428483
-80.722526,1092,5614.138411
-86.853393,822,5633.005321
-91.349026,909,5782.438579
-48.517324,926,5822.06032
-89.775831,651,5842.275911
-92.986531,754,5868.46091
-87.340164,837,5897.524529
-88.821476,843,5928.768417
-12.174775,886,5979.440029
-93.700473,431,5995.25476
-91.389466,1027,6025.206084
-91.155304,993,6055.31736
-86.79123,951,6079.890138
-93.667817,825,6099.601704
-91.154621,752,6152.554467
-81.525302,1309,6188.649143
-61.439762,1120,6222.22624
-91.090961,1635,6263.600635
-86.881289,993,6353.014228
-20.752618,1615,6416.294262
94.225209,1528,6488.946233
-63.754343,610,6512.496525
-94.563646,752,6539.92325
-86.431669,723,6621.933046
0.877649,1419,6680.149361
-92.004139,931,6706.669767
-14.360953,1005,6736.95434
-93.66279,411,6750.39693
-92.688485,1200,6850.880348
-16.393636,1320,6894.733543
-89.253734,804,6915.718224
-89.196779,785,6937.483516
12.042824,1873,7187.426126
-83.20331,1367,7262.02415
-91.157115,1009,7311.605361
-84.658775,1599,7381.991414
-69.624292,1233,7474.509063
-80.455698,837,7507.449461
-89.99373,2674,7612.476066
-82.57784,638,7636.518181
-76.09309,786,7830.048298
-64.042899,1076,7873.181514
-81.125615,198,7879.696529
-76.258152,872,7906.079082
-93.646306,821,7937.511327
-61.378077,948,7966.288217
-95.801697,1114,8148.32672
-67.823456,706,8170.292112
-92.633762,785,8192.437093
-95.29526,716,8213.701001
-89.357027,679,8232.823468
-92.691254,755,8253.46801
-81.81094,1061,8336.5266
-93.669934,891,8365.084064
-94.064161,1019,8405.747267
-72.17716,505,8423.009038
7.237535,980,8462.190582
-93.220286,797,8496.837601
-93.650703,1545,8602.545393
-91.238837,2255,9199.453816
-54.567029,1008,9237.738881
-88.06801,2137,9453.633509
-66.08507,1112,9506.536916
-80.392991,686,9539.548191
-93.109652,572,9580.903893
-91.958875,552,9606.789865
-77.84093,1015,9684.305514
-17.697089,721,9733.041357
-89.734754,1112,9775.444622
-59.694613,1296,9813.769994
-28.809932,734,9835.813605
-93.313208,978,10079.430345
-44.378875,708,10111.921753
-88.69927,1131,10145.831023
-93.118652,905,10167.938137
-81.017028,1219,10197.090008
-55.88897,1125,10248.561934
-54.618572,998,10286.015793
-62.60078,870,10308.038895
-61.106313,1187,10333.375877
-93.847688,1329,10362.617785
34.777891,998,10407.191093
-86.678552,913,10427.294423
-79.136718,1044,10449.392679
-63.085163,1238,10478.076601
-90.717329,1025,10500.654415
66.919649,1718,10564.297999
-88.712092,1346,10596.489501
-70.892452,1546,10633.657141
-94.836287,1069,10686.153162
-56.151256,676,10702.063615
-92.878627,719,10719.076042
-24.843083,373,10726.361748
-90.320632,1394,10756.481333
-94.652784,875,10772.526298
-80.383343,941,10810.400604
-75.986987,914,10827.566733
-93.495977,997,10845.424733
-78.668234,1076,10865.310351
-93.124614,1126,10886.714255
-37.422406,1524,10937.046242
-71.98907,579,10947.981201
-91.040921,1057,10967.534832
-39.734088,696,10980.980067
-91.388563,693,10995.384759
46.136641,1244,11035.112452
-83.335768,580,11047.805475
-88.384873,979,11066.772436
-92.765303,2002,11105.764391
-86.921519,979,11125.756315
-88.670261,2274,11209.946829
-80.56245,181,11213.036103
-89.709526,561,11222.707023
-77.460848,1140,11242.367563
-68.253336,239,11246.946609
-90.862419,597,11258.662399
-34.355723,825,11319.825976
-70.678145,1168,11342.26087
-68.740507,957,11358.31438
-91.01054,983,11378.287391
-89.771526,902,11396.564805
-92.668491,1069,11486.751728
-92.877433,730,11501.369691
-89.751494,2084,11541.774763
-61.089798,1002,11561.446373
-79.236088,848,11623.776464
-91.834304,1749,11661.618392
-82.112362,1040,11682.285527
-71.513095,837,11698.741694
-87.715433,613,11711.456213
-55.248337,869,11778.134704
-86.049476,1091,11800.019018
-77.718995,720,11813.374956
-93.085513,753,11828.31395
-61.51309,1069,11849.232346
-91.629533,885,11890.086259
-70.287648,640,11906.48408
-29.908778,1581,11937.200543
-85.380326,997,11956.353889
-87.043781,626,11967.833018
-61.18823,1437,12011.254306
86.056457,1233,12036.052374
-74.84255,755,12051.541924
-60.76322,956,12069.321652
-74.562262,1219,12093.388928
-67.370468,1091,12128.268568
-94.007236,688,12142.800579
-88.591688,615,12153.765048
-83.641863,1151,12174.26367
-89.423657,500,12183.50233
-73.450845,1976,12249.380633
-88.191211,700,12262.408782
-44.552507,1539,12290.832182
-93.50862,944,12308.252449
-90.303096,565,12318.528361
-81.210025,839,12353.240269
-79.962047,1723,12421.061085
-29.437717,1314,12470.00413
-89.125645,648,12482.792762
-93.325055,913,12507.145857
-81.125553,903,12561.816087
-47.180303,1380,12600.880363
-81.89388,848,12623.437035
-87.169454,603,12638.798517
-54.675963,1980,12710.555316
-85.665736,724,12727.940589
-42.638714,604,12742.103352
-22.497621,808,12757.87884
-85.728057,1866,12792.645413
-89.496108,857,12834.313466
-68.560436,1281,12858.449571
-37.07904,1237,12879.682132
-46.515686,1164,12899.440735
-76.755014,144,12901.831995
-90.17948,757,12914.535873
6.310065,1156,12967.823995
-66.696409,1015,12986.440142
-50.448579,812,13000.870174
-73.844153,1620,13028.836907
