#{"t_start": 1775157539.153771, "env_id": "AstroExploration-v0"}
r,l,t
-71.592389,464,1649.459643
-72.729493,798,1653.559273
-84.17732,709,1656.859443
-65.143002,1066,1661.50469
-74.74655,966,1665.850295
-71.940189,885,1669.957271
-83.425848,805,1686.537069
-68.532291,1091,1692.104324
-30.284453,1663,1699.540097
-78.013312,789,1703.104807
-80.59783,643,1706.034833
-32.785846,1144,1719.146489
8.340613,979,1723.68895
-16.655195,603,1726.38458
-22.688433,557,1728.912971
-55.584394,1008,1733.558491
31.680117,677,1736.680189
-42.219714,632,1747.95947
-42.314458,935,1752.958812
128.986046,1286,1759.654625
-44.587373,1141,1764.989656
-16.625247,725,1768.34031
-36.103902,568,1782.551863
-47.604204,1142,1788.891927
-11.912432,716,1792.408247
3.188564,1079,1797.685132
23.880032,681,1800.877404
-58.173575,705,1804.271924
50.95534,2195,1831.599827
-37.427812,1169,1837.728328
-31.492802,1096,1844.074745
21.855143,982,1850.104183
-27.807038,996,1866.335733
-60.20571,728,1870.314273
27.23261,1651,1878.032219
12.69308,904,1882.336158
-27.349536,1031,1890.705813
-3.338338,920,1895.777583
4.026579,1450,1902.667615
35.895134,970,1907.213564
37.275131,1169,1912.720162
-6.571197,512,1941.848887
100.280277,2812,1956.819149
-4.472802,1219,1962.612586
-0.233711,1053,1979.828478
-30.561695,959,1985.529819
21.985914,916,1990.452112
44.776664,1246,1996.347503
16.388798,959,2001.316082
24.882228,1026,2032.786594
54.657147,1254,2039.578174
-45.683856,1359,2046.819041
19.387807,1707,2055.135317
-27.407642,704,2063.795539
-36.674571,1383,2071.247425
-57.127612,1011,2076.08466
-33.140852,711,2079.499588
-63.804545,1095,2085.098885
-16.275855,1193,2105.525676
4.984307,757,2110.165068
-5.571041,881,2114.689
-39.576462,1253,2121.49059
-39.668274,1535,2141.251793
22.301856,1189,2147.87333
70.945062,2997,2164.0507
-37.746601,952,2174.729599
-14.435168,1021,2180.509686
-34.018255,1102,2185.980577
-15.776166,846,2190.379433
13.672822,980,2195.226673
-39.586225,1051,2209.885934
-39.706965,641,2213.900293
-21.053409,1490,2222.2614
0.123655,836,2226.418042
-22.563383,816,2230.406241
-35.164183,1189,2247.709345
-34.17773,1153,2254.703974
-23.388957,650,2259.268543
-23.77215,1578,2268.249761
33.358909,1183,2274.681032
-12.057519,1414,2295.734241
-50.384759,827,2300.731425
-6.338478,1612,2308.838779
5.362988,714,2312.047467
-18.9771,913,2324.931365
-61.590052,1376,2332.764176
-43.433006,2122,2344.258153
-40.074861,772,2347.650578
-53.247285,495,2357.36663
17.676603,1459,2365.66039
-33.676314,859,2370.673617
37.651239,761,2374.480391
-34.680609,1074,2379.730188
-41.297292,1445,2392.077558
-3.681253,1452,2400.090545
-6.407965,855,2404.698773
60.415302,803,2408.68514
-35.952646,966,2413.066315
38.454289,996,2429.655365
-57.394208,493,2432.305036
-45.8155,930,2437.92754
55.188399,1072,2443.287998
-26.788075,808,2447.337424
-2.068912,1032,2457.267471
-41.11776,1445,2466.73778
16.180788,921,2471.737025
53.775962,1755,2480.844366
-19.953704,1310,2498.433465
-31.85091,1163,2504.917042
-4.274935,2426,2517.926828
-33.400429,839,2526.661547
-28.617616,1341,2534.645388
32.226276,888,2539.902067
-16.807253,793,2543.958117
-2.034124,954,2548.850121
-39.467137,1047,2560.229791
65.982379,1013,2566.196618
-5.657028,1059,2572.118484
90.107619,1751,2581.512444
228.13111,2023,2596.888371
-25.356769,1077,2602.71621
-44.38365,1308,2609.293649
35.374249,2188,2625.796105
-46.523037,813,2630.538255
61.47882,808,2635.168107
-23.498233,1552,2643.598368
-0.60513,890,2647.800829
-18.847205,1325,2668.551593
-32.548159,684,2672.374244
-56.511273,1099,2678.70017
48.885965,1043,2684.092763
-47.893332,1294,2690.172201
14.514243,1507,2706.103943
-0.439886,1255,2713.320347
-22.434742,670,2716.733628
-19.161573,1005,2721.812764
-59.289063,854,2748.718092
-11.569208,1200,2755.749992
-48.51473,1746,2765.56518
-70.172681,457,2767.949427
-68.163345,678,2771.352299
-62.60339,970,2785.929425
-44.353415,867,2791.329539
9.15733,1635,2800.637981
-56.591327,634,2803.959953
31.651618,1586,2816.605238
54.353511,1051,2823.095306
38.747616,561,2826.116045
-22.441593,677,2830.353034
-30.585039,1075,2835.915462
-37.956825,995,2840.941894
9.890536,1461,2856.598181
-19.270463,885,2861.420115
-24.420909,822,2866.356461
-55.503402,899,2871.181826
-49.803077,1095,2876.480348
24.418787,1487,2893.002562
